BJDONG_NM,ADDRESS,RA_REGNO,CMP_NM,위도,경도
상도동,서울특별시 동작구 장승배기로 47,11590-2021-00007,단비부동산공인중개사사무소,37.5019862449084,126.940393521144
상도동,서울특별시 동작구 장승배기로4길 9,11590-2021-00080,포스코샵정문공인중개사사무소,37.5014493001475,126.943814183056
사당동,서울특별시 동작구 동작대로27길 19,11590-2021-00017,여러분공인중개사사무소,37.4874727098109,126.980872050108
신대방동,서울특별시 동작구 신대방1가길 38,11590-2021-00016,동작상떼빌공인중개사사무소,37.487900996008,126.906939551385
신대방동,서울특별시 동작구 신대방1가길 38,11590-2021-00003,누리공인중개사사무소,37.487900996008,126.906939551385
사당동,서울특별시 동작구 남부순환로 2059,11590-2021-00062,퍼스트공인중개사사무소,37.476917518171,126.977500280174
노량진동,서울특별시 동작구 노량진로 172,11590-2018-00150,공인중개사사무소한평,37.5135542349837,126.945015161205
상도동,서울특별시 동작구 상도로 346-1,11590-2017-00050,골드(02-823-8877) 공인중개사사무소,37.4967899772343,126.951667453182
상도동,서울특별시 동작구 상도로53길 13,11590-2017-00130,삼성(02-822-2002) 공인중개사사무소,37.4983366447838,126.953007217038
상도동,서울특별시 동작구 상도로 346-1,92460000-3925,정문(02-824-8988)공인중개사사무소,37.4967899772343,126.951667453182
상도동,서울특별시 동작구 상도로 346-1,11590-2019-00110,일번지(02-817-9300)공인중개사사무소,37.4967899772343,126.951667453182
상도동,서울특별시 동작구 상도로 346-1,11590-2019-00082,시티(866-0909)힐스테이트공인중개사사무소,37.4967899772343,126.951667453182
상도동,서울특별시 동작구 상도로 346-1,11590-2017-00110,신세계(02-822-4924)공인중개사사무소,37.4967899772343,126.951667453182
동작동,서울특별시 동작구 동작대로39길 22,92460000-4129,힐스테이트공인중개사사무소,37.4946359814369,126.981965983395
대방동,서울특별시 동작구 노량진로 40,11590-2022-00108,뉴서울공인중개사사무소,37.5130152193106,126.930270975574
대방동,서울특별시 동작구 여의대방로 250,11590-2019-00095,믿음(대림상가)공인중개사사무소,37.5087434455459,126.924517791265
사당동,서울특별시 동작구 사당로26길 97,11590-2021-00027,홈마이웨이공인중개사사무소,37.4795229138349,126.978176720951
오류동,서울특별시 구로구 경인로25길 19,11530-2017-00069,삼승공인중개사사무소,37.4970907882691,126.843866660235
오류동,서울특별시 구로구 경인로 182,41210-2020-00031,오류동 솔하임공인중개사사무소,37.49477795723,126.841469395063
오류동,서울특별시 구로구 경인로15길 16,92420000-3197,베스트공인중개사사무소,37.4951898586389,126.839572021932
오류동,서울특별시 구로구 고척로16길 75,92420000-4164,경인공인중개사사무소,37.4974905140068,126.843556086212
오류동,서울특별시 구로구 경인로 193-17,11530-2020-00039,그랑프리부동산공인중개사사무소,37.4958973404756,126.841920266866
오류동,서울특별시 구로구 경인로19가길 14-1,11530-2020-00059,대성공인중개사사무소,37.496686944218,126.843788454934
오류동,서울특별시 구로구 경인로 240,92420000-2299,라온공인중개사사무소,37.4974753918896,126.847564779889
오류동,서울특별시 구로구 고척로6길 50,11530-2016-00098,천지공인중개사사무소,37.4964421534907,126.841497993136
오류동,서울특별시 구로구 경인로25길 22,11530-2017-00109,태평공인중개사사무소,37.4972708798391,126.84392011394
오류동,서울특별시 구로구 경인로20나길 30,3380-0767,온누리공인중개사사무소,37.4948295171349,126.842024178038
오류동,서울특별시 구로구 경인로 182,92420000-4347,솔하임공인중개사사무소,37.49477795723,126.841469395063
오류동,서울특별시 구로구 경인로20나길 30,92440000-07907,성우공인중개사사무소,37.4948295171349,126.842024178038
오류동,서울특별시 구로구 경인로20길 6,92240000-2902,포스시티공인중개사사무소,37.4954038170325,126.843376566816
개봉동,서울특별시 구로구 고척로 93,11530-2018-00027,거성공인중개사사무소,37.5009393155371,126.844460743131
오류동,서울특별시 구로구 경인로15나길 8,92420000-4334,농심공인중개사사무소,37.495626299791,126.838114467394
오류동,서울특별시 구로구 오류로 70,92420000-4252,경남부동산공인중개사사무소,37.4907578266814,126.840851000753
오류동,서울특별시 구로구 서해안로 2356,11530-2015-00008,우림공인중개사사무소,37.4939051381106,126.845884425612
오류동,서울특별시 구로구 서해안로26길 17,11530-2020-00094,우리공인중개사사무소,37.4919777217764,126.842548757498
오류동,서울특별시 구로구 서해안로 2340,11530-2017-00094,대우공인중개사사무소,37.4935344892377,126.844459816792
오류동,서울특별시 구로구 서해안로 2340,92420000-1851,대우부동산중개사무소,37.4935344892377,126.844459816792
오류동,서울특별시 구로구 서해안로 2340-10,92420000-3435,미광공인중개사사무소,37.4933989576039,126.844239253475
오류동,서울특별시 구로구 오류로 43,11530-2018-00029,복덕방공인중개사사무소,37.4886980869877,126.839557072573
오류동,서울특별시 구로구 오류로8길 39,11530-2019-00099,오류동역대흥공인중개사사무소,37.4917994298132,126.842629303451
오류동,서울특별시 구로구 경인로 18,92420000-3203,삼성공인중개사사무소,37.4890722571031,126.824888214231
오류동,서울특별시 구로구 서해안로 2336,92420000-292,화신공인중개사사무소,37.4933773649439,126.843853584055
오류동,서울특별시 구로구 오류로 70,92420000-1664,경남공인중개사사무소,37.4907578266814,126.840851000753
오류동,서울특별시 구로구 오류로8길 39,92420000-2518,대흥공인중개사사무소,37.4917994298132,126.842629303451
구로동,서울특별시 구로구 구로중앙로 209,11530-2017-00007,두배로공인중개사사무소,37.5046647261949,126.877564410597
구로동,서울특별시 구로구 공원로7길 11,11530-2018-00036,종인아네스트공인중개사사무소,37.5018943273646,126.888495471446
오류동,서울특별시 구로구 오리로 1197,92420000-1855,금강공인중개사사무소,37.4887093062564,126.834110799597
오류동,서울특별시 구로구 고척로 49,11530-2019-00091,동부공인중개사사무소,37.4999652512578,126.841353368958
오류동,서울특별시 구로구 오리로13길 6,11530-2017-00045,동부부동산공인중개사사무소,37.4897174203144,126.83345443718
오류동,서울특별시 구로구 오리로13길 6,92420000-3195,동부공인중개사사무소,37.4897174203144,126.83345443718
오류동,서울특별시 구로구 경인로8길 64,92420000-4151,영풍공인중개사사무소,37.4921684984337,126.840291552308
오류동,서울특별시 구로구 고척로 49,가3612-1822,동부골든공인중개사사무소,37.4999652512578,126.841353368958
오류동,서울특별시 구로구 오리로13길 10,92420000-3217,은혜공인중개사사무소,37.4896293713485,126.833312046528
오류동,서울특별시 구로구 경인로 248-14,92420000-4186,동부공인중개사사무소,37.4975599503999,126.84787864738
천왕동,서울특별시 구로구 오리로 1156,92420000-4117,JB공인중개사사무소,37.4871171655903,126.839148878563
오류동,서울특별시 구로구 경인로8길 64,11530-2015-00052,대일부동산공인중개사사무소,37.4921684984337,126.840291552308
대림동,서울특별시 영등포구 디지털로 435,11560-2018-00047,하나공인중개사사무소,37.4948981108373,126.905782071098
양평동2가,서울특별시 영등포구 선유서로 59,11560-2018-00005,포스코공인중개사사무소,37.5210878620955,126.884453028954
도림동,서울특별시 영등포구 도신로29길 9,11560-2017-00231,한강공인중개사사무소,37.50925878468,126.904880006869
문래동3가,서울특별시 영등포구 경인로 775,11560-2018-00020,에이스공인중개사사무소,37.5147464245043,126.897536835727
당산동3가,서울특별시 영등포구 당산로 133,11560-2018-00022,대운공인중개사사무소,37.5267169970163,126.896540534023
당산동4가,서울특별시 영등포구 당산로 180,11560-2018-00055,세진공인중개사사무소,37.5302768374452,126.899336959694
영등포동7가,서울특별시 영등포구 국회대로54길 10,11560-2018-00065,영등포야곱공인중개사사무소,37.5236586861947,126.906430209934
대림동,서울특별시 영등포구 시흥대로181길 10-4,11560-2018-00027,대림공인중개사사무소,37.4902340173296,126.906423184193
당산동6가,서울특별시 영등포구 당산로49길 22,11560-2023-00066,W공인중개사사무소,37.5365997928041,126.900938851235
도림동,서울특별시 영등포구 도영로7길 15-2,11560-2018-00146,쌍용시티공인중개사사무소,37.5092203266572,126.894600645447
양평동4가,서울특별시 영등포구 선유로49길 4,11560-2018-00195,SK공인중개사사무소,37.5359014378577,126.89694987317
영등포동5가,서울특별시 영등포구 영중로22길 6,11560-2023-00064,더원공인중개사사무소,37.5214905211818,126.90609852895
영등포동2가,서울특별시 영등포구 영등포로 251-1,11560-2018-00143,원니스공인중개사사무소,37.5191861177254,126.909446105495
당산동5가,서울특별시 영등포구 당산로 203,11560-2018-00194,당산역탑공인중개사사무소,37.5323543040223,126.899900651665
여의도동,서울특별시 영등포구 국제금융로7길 32,11560-2018-00156,부자공인중개사사무소 주식회사,37.5233085543086,126.933882068409
신길동,서울특별시 영등포구 신풍로 87,11560-2018-00159,골드공인중개사사무소,37.5004471717449,126.915852685332
신길동,서울특별시 영등포구 신풍로 77,11560-2023-00082,라온(02-834-8898-단지내)공인중개사사무소,37.5004196071802,126.911544544308
당산동1가,서울특별시 영등포구 영등포로 150,11560-2023-00040,(주)부동산중개법인온,37.5205870929846,126.897544120719
영등포동2가,서울특별시 영등포구 버드나루로 42,11560-2023-00085,큐브공인중개사사무소,37.5223804960312,126.911658331506
영등포동1가,서울특별시 영등포구 경인로114나길 7,11560-2022-00189,여의도연세공인중개사사무소,37.5173314974433,126.91304915982
여의도동,서울특별시 영등포구 국회대로74길 9,11560-2022-00104,대림부동산중개법인,37.5305204835617,126.921308706686
영등포동1가,서울특별시 영등포구 경인로114가길 12,11560-2023-00042,H부동산공인중개사사무소,37.5176415965736,126.913750799183
양평동3가,서울특별시 영등포구 선유서로31길 3,11560-2022-00115,하이엔드공인중개사사무소,37.5262377082408,126.885831257971
여의도동,서울특별시 영등포구 국제금융로8길 25,11560-2021-00071,(주)호연부동산중개법인,37.5203213728966,126.928474727766
여의도동,서울특별시 영등포구 여의동로 213,11560-2021-00058,리첸시아명가공인중개사사무소,37.5185953328631,126.939629550245
영등포동,서울특별시 영등포구 영신로20길 14,11560-2020-00007,태양공인중개사사무소,37.5154097250378,126.909187907541
영등포동,서울특별시 영등포구 영신로9길 1,92440000-07291,성원공인중개사사무소(합동),37.5129130733785,126.908758516668
신길동,서울특별시 영등포구 여의대방로47나길 3,92440000-06905,덕성부동산공인중개사사무소,37.5091628504373,126.921052445779
당산동3가,서울특별시 영등포구 당산로 124,11560-2023-00045,땡처리부동산공인중개사사무소,37.5257267551496,126.896905835623
도림동,서울특별시 영등포구 도영로 24,11560-2023-00043,로얄공인중개사사무소,37.5084540585226,126.896167398325
양평동3가,서울특별시 영등포구 선유로 130,11560-2023-00015,노블리얼티공인중개사사무소,37.5253785170391,126.891376058936
영등포동4가,서울특별시 영등포구 문래로 191,11560-2021-00221,그랑그루공인중개사사무소,37.5184760808639,126.903251180927
양평동5가,서울특별시 영등포구 양평로23길 7,11560-2023-00080,큐브공인중개사사무소,37.5377793768738,126.892189248024
여의도동,서울특별시 영등포구 63로 45,92440000-08551,베스트공인중개사사무소,37.5213527337159,126.937326091368
여의도동,서울특별시 영등포구 의사당대로 127,92440000-08553,명가공인중개사사무소,37.5202405439146,126.926406742546
양평동4가,서울특별시 영등포구 선유로49길 23,92440000-08555,IS비즈부동산공인중개사사무소,37.5361864712485,126.895059294005
도림동,서울특별시 영등포구 도신로 95,92440000-08564,대성공인중개사사무소,37.5075079403268,126.902652896535
여의도동,서울특별시 영등포구 의사당대로 108,92440000-08565,여의도종합부동산공인중개사사무소,37.5210144173791,126.923991634451
대림동,서울특별시 영등포구 대림로 120,92440000-08566,대림부동산공인중개사사무소,37.4921701815147,126.902292751531
당산동2가,서울특별시 영등포구 양산로 92,11560-2015-00010,YDP삼성공인중개사사무소,37.5244140483338,126.893213498966
신길동,서울특별시 영등포구 가마산로61가길 9-1,11560-2015-00011,리치공인중개사사무소,37.506180779296,126.906240646798
신길동,서울특별시 영등포구 신풍로 109,11560-2015-00016,사랑방공인중개사사무소,37.5001166620003,126.918391582211
양평동4가,서울특별시 영등포구 양평로22길 8,11560-2015-00021,나무누리공인중개사사무소,37.5383383523628,126.894579022467
영등포동7가,서울특별시 영등포구 영중로 73,11560-2015-00031,신세계공인중개사사무소,37.522916508328,126.904823642476
영등포동2가,서울특별시 영등포구 국회대로56길 41,11560-2015-00033,양천공인중개사사무소,37.5218737029766,126.911085736864
당산동1가,서울특별시 영등포구 영등포로 130,11560-2015-00037,부동산랜드공인중개사사무소,37.5209893973267,126.895800937843
신길동,서울특별시 영등포구 가마산로 442,11560-2015-00047,래미안사랑공인중개사사무소,37.5049819420382,126.909527051265
당산동4가,서울특별시 영등포구 당산로41길 11,11560-2015-00051,SKV1센터공인중개사사무소,37.5308112501685,126.898319035004
신길동,서울특별시 영등포구 여의대방로59나길 2,11560-2015-00056,양지부동산중개,37.5147537319879,126.922368155644
영등포동3가,서울특별시 영등포구 경인로 869-1,11560-2015-00058,SK공인중개사사무소,37.517539382733,126.90924810624
대림동,서울특별시 영등포구 대림로34길 19-1,11560-2015-00061,으뜸공인중개사사무소,37.4992759389542,126.900209111587
여의도동,서울특별시 영등포구 의사당대로 108,11560-2015-00066,그랜드공인중개사사무소,37.5210144173791,126.923991634451
신길동,서울특별시 영등포구 신풍로23길 18,92440000-07411,부동산테크공인중개사사무소,37.5015643520028,126.918716842342
대림동,서울특별시 영등포구 디지털로77길 1,92440000-07430,중앙부동산공인중개사사무소,37.4955712779369,126.906380338645
문래동3가,서울특별시 영등포구 도림로 456,92440000-07453,삼성공인중개사사무소,37.5155365848628,126.892943254011
대림동,서울특별시 영등포구 대림로23가길 2,92440000-07458,한마음공인중개사사무소,37.4930697438646,126.898652919561
여의도동,서울특별시 영등포구 국제금융로7길 3,92440000-07469,우리공인중개사사무소,37.5225634268582,126.931203052964
당산동3가,서울특별시 영등포구 국회대로38길 15,92440000-07474,수자인공인중개사사무소,37.5255525532909,126.899052002957
여의도동,서울특별시 영등포구 은행로 3,11560-2015-00099,ZONE JIBRO공인중개사사무소,37.5275117444834,126.919665809662
영등포동7가,서울특별시 영등포구 국회대로54길 10,11560-2021-00140,믿음공인중개사사무소,37.5236586861947,126.906430209934
여의도동,서울특별시 영등포구 여의나루로 113,11560-2021-00150,공작부동산공인중개사사무소,37.5260558187275,126.930769729764
신길동,서울특별시 영등포구 가마산로90길 22,11560-2021-00178,집우공인중개사사무소,37.5022332355145,126.920403124926
문래동3가,서울특별시 영등포구 선유로 54,11560-2021-00179,골드공인중개사사무소(골드부동산),37.5188017081123,126.88939924229
영등포동8가,서울특별시 영등포구 영중로 140,11560-2021-00182,빌더공인중개사사무소,37.5287711237899,126.906055915668
신길동,서울특별시 영등포구 신길로28길 9,11560-2021-00192,단지내타임공인중개사사무소,37.5033192540847,126.910985829062
영등포동4가,서울특별시 영등포구 경인로 831,11560-2021-00129,영등포역OK부동산공인중개사사무소,37.5161126446182,126.905233272777
양평동1가,서울특별시 영등포구 선유서로24길 6,11560-2021-00196,타워공인중개사사무소,37.5235893875941,126.88610509721
신대방동,서울특별시 동작구 여의대방로10길 13,11590-2021-00102,보라매공인중개사사무소,37.4957426504432,126.915211806863
노량진동,서울특별시 동작구 장승배기로19길 32,11590-2021-00029,예손공인중개사사무소,37.5082165543192,126.938189412272
대방동,서울특별시 동작구 여의대방로 182,11590-2021-00026,강남공인중개사사무소,37.5031126228774,126.921760793051
사당동,서울특별시 동작구 사당로16가길 56,11590-2021-00118,하나공인중개사사무소,37.4839050353172,126.970580620426
사당동,서울특별시 동작구 동작대로1길 49,11590-2021-00097,사당공인중개사사무소,37.4772455130114,126.978617959805
사당동,서울특별시 동작구 사당로2가길 123,92460000-1373,희망21(02-525-0737)공인중개사사무소,37.4888564834852,126.963341227037
상도동,서울특별시 동작구 성대로 196,11590-2021-00126,씨티공인중개사사무소,37.4997563028357,126.940846406727
신대방동,서울특별시 동작구 보라매로3길 29,11590-2021-00086,보라매행운공인중개사사무소,37.4912113425285,126.924990343437
신대방동,서울특별시 동작구 신대방길 65,11590-2021-00120,온누리공인중개사사무소,37.4887835376283,126.909732708449
흑석동,서울특별시 동작구 흑석한강로 27,11590-2021-00122,푸르지오(단지내)부동산공인중개사사무소,37.5040994188129,126.966284444741
상도1동,서울특별시 동작구 흑석로 7-1,92460000-4239,상도더샵#공인중개사사무소,37.5049479244963,126.951592865987
상도동,서울특별시 동작구 만양로 6,92260000-1644,한국(e편한상가)부동산공인중개사사무소,37.5049818982281,126.946788478219
흑석동,서울특별시 동작구 서달로 123,92460000-3634,한강롯데(단지내)공인중개사사무소,37.5042118646331,126.959673143176
노량진동,서울특별시 동작구 장승배기로27길 3,11590-2021-00116,현대부동산공인중개사사무소,37.5117850210617,126.939834670457
상도1동,서울특별시 동작구 상도로41길 31,11590-2021-00087,수부동산공인중개사사무소,37.5023551159306,126.950756972
사당동,서울특별시 동작구 동작대로35길 53,11590-2020-00033,"푸르지오(정문앞, 02-533-8986)공인중개사사무소",37.4918687207656,126.979757117145
흑석동,서울특별시 동작구 서달로 91,11590-2021-00088,드림(02-823-8500)공인중개사사무소,37.5031656177406,126.958890979647
상도동,서울특별시 동작구 상도로15길 51,11590-2021-00095,스타공인중개사사무소,37.5028476486115,126.934354979286
상도동,서울특별시 동작구 양녕로23길 9,11590-2021-00093,라온공인중개사사무소,37.4953241507248,126.941729458778
노량진동,서울특별시 동작구 장승배기로 157,11590-2021-00022,kd공인중개사사무소,37.5116016759565,126.940030040494
흑석동,서울특별시 동작구 현충로 52,11590-2019-00098,홍익공인중개사사무소,37.5096317962488,126.962204212791
신대방동,서울특별시 동작구 보라매로5길 43,92460000-3757,삼성쉐르빌공인중개사사무소,37.4914310798968,126.923417000996
사당동,서울특별시 동작구 사당로16가길 39,11590-2021-00129,두산공인중개사사무소,37.4834130582262,126.971204929989
상도동,서울특별시 동작구 장승배기로10길 130,11590-2021-00123,단지내대표공인중개사사무소,37.5020189232317,126.944784995917
상도동,서울특별시 동작구 상도로 110,92460000-2654,대박공인중개사사무소,37.5007531968689,126.932640774077
상도동,서울특별시 동작구 만양로 26,11590-2021-00073,명문공인(건영상가)중개사사무소,37.5076264776599,126.949547851693
상도동,서울특별시 동작구 양녕로 229,11590-2023-00104,바다공인중개사사무소,37.5015499632024,126.945395472297
상도동,서울특별시 동작구 양녕로 220,11590-2020-00123,롯데캐슬파크엘(단지내)황금부동산공인중개사사무소,37.5007111108525,126.945556219571
사당동,서울특별시 동작구 동작대로9길 55-1,11590-2021-00090,THE좋은공인중개사사무소,37.4806431025317,126.978471709044
흑석동,서울특별시 동작구 서달로 91,11590-2021-00084,한강(02-825-3114)공인중개사사무소,37.5031656177406,126.958890979647
신대방동,서울특별시 동작구 여의대방로 30,11590-2022-00085,명랑(02-854-4444 단지내)공인중개사사무소,37.4946606629676,126.911447301832
사당동,서울특별시 동작구 솔밭로 102-1,11590-2015-00004,솔밭공인중개사사무소,37.4853251279392,126.968197279228
사당동,서울특별시 동작구 동작대로29길 115,11590-2021-00125,금강공인중개사사무소,37.4904171794387,126.975825319818
상도동,서울특별시 동작구 만양로 11,92460000-1962,부동산월드공인중개사사무소,37.5058646638827,126.946901515612
상도동,서울특별시 동작구 상도로 346-1,11590-2017-00161,우리(02-814-8007)공인중개사사무소,37.4967899772343,126.951667453182
오류동,서울특별시 구로구 고척로 52,92420000-2595,한신공인중개사사무소,37.4985684053782,126.840470737116
오류동,서울특별시 구로구 고척로 49,92420000-3045,대성공인중개사사무소,37.4999652512578,126.841353368958
오류동,서울특별시 구로구 경인로8길 75,11530-2015-00057,삼천리공인중개사사무소,37.4928694986504,126.839572801145
개봉동,서울특별시 구로구 고척로27다길 3,11530-2019-00061,일신공인중개사사무소,37.5049717962548,126.846414610821
개봉동,서울특별시 구로구 고척로21나길 2,92420000-3535,충남공인중개사사무소,37.5031311897745,126.845490216838
개봉동,서울특별시 구로구 고척로21나길 49,92420000-516,삼정공인중개사사무소,37.5021568178023,126.843010856369
개봉동,서울특별시 구로구 고척로 104,92420000-2152,푸른공인중개사사무소,37.5011149862104,126.845747017258
개봉동,서울특별시 구로구 고척로25길 35,92420000-2919,미래 공인중개사사무소,37.5035064194315,126.846566445387
개봉동,서울특별시 구로구 고척로 82,92420000-3658,푸르뫼공인중개사사무소,37.4998044196431,126.843105800423
개봉동,서울특별시 구로구 고척로21나길 37,92420000-4235,대우공인중개사사무소,37.5023839452319,126.843746390756
구로동,서울특별시 구로구 구일로2길 60,11530-2016-00091,월가공인중개사사무소,37.4897580709997,126.877081155332
구로동,서울특별시 구로구 경인로53길 15,가92425010-39,팔도부동산중개인사무소,37.5020321024364,126.876117278882
구로동,서울특별시 구로구 경인로53길 15,92420000-674,한국공인중개사사무소,37.5020321024364,126.876117278882
구로동,서울특별시 구로구 경인로53길 15,11530-2017-00122,현대공인중개사사무소,37.5020321024364,126.876117278882
구로동,서울특별시 구로구 경인로53길 15,92420000-751,본공인중개사사무소,37.5020321024364,126.876117278882
구로동,서울특별시 구로구 경인로53길 15,92420000-4044,해성공인중개사사무소,37.5020321024364,126.876117278882
구로동,서울특별시 구로구 경인로53길 15,92420000-1114,뉴랜드공인중개사사무소,37.5020321024364,126.876117278882
구로동,서울특별시 구로구 경인로53길 15,92420000-570,영공인중개사사무소,37.5020321024364,126.876117278882
구로동,서울특별시 구로구 경인로53길 15,92420000-763,동서공인중개사사무소,37.5020321024364,126.876117278882
구로동,서울특별시 구로구 경인로53길 15,11530-2015-00011,중앙유통공인중개사사무소,37.5020321024364,126.876117278882
구로동,서울특별시 구로구 경인로53길 15,92420000-627,중앙공인중개사사무소,37.5020321024364,126.876117278882
오류동,서울특별시 구로구 경인로 83,가92425370-26,가든부동산중개사무소,37.4923434992711,126.830167197381
오류동,서울특별시 구로구 오류로 55,11530-2017-00079,그린공인중개사사무소,37.4898317701737,126.839783057654
천왕동,서울특별시 구로구 오류로 20,11530-2018-00007,새롬공인중개사사무소,37.486150329707,126.839505873905
오류동,서울특별시 구로구 오류로 62,92420000-4355,신일공인중개사사무소,37.4901656137387,126.840464071846
오류동,서울특별시 구로구 오류로 70,92420000-3513,열린공인중개사사무소,37.4907578266814,126.840851000753
오류동,서울특별시 구로구 오류로8길 8,92420000-3040,진성공인중개사사무소,37.4909736112962,126.841248004705
개봉동,서울특별시 구로구 고척로23길 34,11545-2018-00105,한샘공인중개사사무소,37.5031378629908,126.84618505414
개봉동,서울특별시 구로구 고척로27다길 3,92420000-2630,해돋이공인중개사사무소,37.5049717962548,126.846414610821
개봉동,서울특별시 구로구 고척로 89,92420000-3350,동부공인중개사사무소,37.500866824686,126.844217635147
개봉동,서울특별시 구로구 고척로27길 63,92420000-4169,금강공인중개사사무소,37.504713227167,126.846152417054
개봉동,서울특별시 구로구 고척로 89,11530-2020-00050,집비오부동산중개,37.500866824686,126.844217635147
개봉동,서울특별시 구로구 고척로22길 78,92420000-4082,오성공인중개사사무소,37.4982334488893,126.847178065164
개봉동,서울특별시 구로구 고척로21나길 33,가-36101-3232,평화공인중개사사무소,37.5024018845735,126.843889755465
개봉동,서울특별시 구로구 고척로21나길 28-2,11530-2017-00112,참조은공인중개사사무소,37.5027207842714,126.844256871935
개봉동,서울특별시 구로구 개봉로3길 86,92420000-2327,한진공인중개사사무소,37.48620095736,126.851415858147
개봉동,서울특별시 구로구 개봉로11길 18,92420000-3560,신흥공인중개사사무소,37.4881206658355,126.855133921217
영등포동3가,서울특별시 영등포구 영중로 22,11560-2023-00086,HK공인중개사사무소컨설팅,37.5183443720949,126.905950555009
양평동2가,서울특별시 영등포구 영등포로 16,11560-2021-00008,어반공인중개사사무소,37.5230213302016,126.883178190718
신길동,서울특별시 영등포구 도림로 323,11560-2023-00092,하나공인중개사사무소,37.5062023652128,126.901326584166
영등포동3가,서울특별시 영등포구 영중로2길 1,11560-2023-00093,가온공인중개사사무소,37.5168847084598,126.906811269539
신길동,서울특별시 영등포구 영등포로 367,11560-2019-00040,여의도공인중개사사무소,37.5144383598297,126.91924615589
문래동6가,서울특별시 영등포구 문래북로 8,11560-2019-00189,에이스NS부동산중개,37.5213427594044,126.885753536197
여의도동,서울특별시 영등포구 국제금융로 39,92440000-07215,브라이튼자이공인중개사사무소,37.5243697058697,126.929286843573
여의도동,서울특별시 영등포구 국제금융로8길 25,11560-2023-00094,여의도탑공인중개사사무소,37.5203213728966,126.928474727766
양평동6가,서울특별시 영등포구 양평로30길 28,11560-2023-00095,한솔공인중개사사무소,37.5422802126723,126.888674559392
양평동4가,서울특별시 영등포구 양평로 73,92440000-07238,보람공인중개사사무소(합동),37.5352894106864,126.898641408833
대림동,서울특별시 영등포구 디지털로69길 16,92440000-07240,한신공인중개사사무소,37.4948907541766,126.903919508759
당산동2가,서울특별시 영등포구 선유동1로 10,92440000-07242,YJ공인중개사사무소,37.5228678814412,126.89177574633
대림동,서울특별시 영등포구 가마산로34길 27,92440000-07246,한강공인중개사사무소,37.4966509345606,126.89735428016
대림동,서울특별시 영등포구 가마산로 366-2,92440000-05193,원일공인중개사사무소,37.5008950089842,126.899421427336
도림동,서울특별시 영등포구 도림로 356-2,92440000-06238,아트자이미래공인중개사사무소,37.5090610734595,126.900254787355
신길동,서울특별시 영등포구 도림로 228,92440000-06249,미래부동산공인중개사사무소,37.4985376462312,126.904895643195
여의도동,서울특별시 영등포구 국제금융로7길 15,92440000-06263,삼성공인중개사사무소,37.5231609718572,126.931981140563
대림동,서울특별시 영등포구 가마산로41길 3,92440000-06258,대화공인중개사사무소,37.5015505741644,126.898465939139
신길동,서울특별시 영등포구 도신로 88,92440000-06269,일번지부동산중개전문컨설팅,37.5068482438587,126.902130892298
당산동5가,서울특별시 영등포구 당산로 214,92440000-06298,래미안공인중개사사무소,37.5329312320335,126.902834034778
신길동,서울특별시 영등포구 대방천로 196,92440000-06458,우리공인중개사사무소,37.4988449767775,126.912590315634
당산동,서울특별시 영등포구 버드나루로 130,92440000-06462,래미안공인중개사사무소,37.5305725038481,126.908012148944
대림동,서울특별시 영등포구 도림로 191,92440000-07275,삼성공인중개사사무소,37.4964416267103,126.90212694647
양평동5가,서울특별시 영등포구 양평로 160,92440000-07256,더좋은공인중개사사무소,37.5400223525404,126.890456181584
양평동5가,서울특별시 영등포구 양평로22나길 2,92440000-07297,신선유도공인중개사사무소,37.538771584845,126.894412876871
영등포동8가,서울특별시 영등포구 영중로 154,92440000-07306,뉴굿모닝공인중개사사무소,37.5311883385355,126.906066799795
당산동6가,서울특별시 영등포구 당산로46길 25,92440000-07309,세종공인중개사사무소,37.5331062665547,126.904900301577
양평동2가,서울특별시 영등포구 영등포로3길 7,92440000-05213,삼성래미안공인중개사사무소,37.5242053802472,126.883130867786
양평동1가,서울특별시 영등포구 영등포로12길 11,92440000-05249,월드공인중개사사무소,37.5215544308322,126.887659207514
당산동5가,서울특별시 영등포구 당산로 217,92440000-05275,플러스공인중개사사무소,37.533310816209,126.90119618231
영등포동4가,서울특별시 영등포구 영등포로 192,92440000-00062,영광부동산중개사무소,37.5201242598364,126.902781188803
영등포동2가,서울특별시 영등포구 영등포로47길 9,92440000-00042,삼삼사부동산중개,37.520109903792,126.908495121085
신길동,서울특별시 영등포구 가마산로 580,92440000-00081,영천부동산중개인사무소,37.5039653326786,126.920677465486
문래동2가,서울특별시 영등포구 경인로77길 22,92440000-00102,남성부동산중개인사무소,37.513360862127,126.891877701159
신길동,서울특별시 영등포구 신풍로25길 13,11560-2021-00201,건승부동산공인중개사사무소,37.5011723675223,126.919967605344
당산동5가,서울특별시 영등포구 당산로 203,11560-2021-00203,데시앙부동산공인중개사사무소,37.5323543040223,126.899900651665
여의도동,서울특별시 영등포구 63로 45,11560-2021-00111,땡큐공인중개사사무소,37.5213527337159,126.937326091368
당산동5가,서울특별시 영등포구 당산로 203,11560-2021-00132,채움공인중개사사무소,37.5323543040223,126.899900651665
문래동3가,서울특별시 영등포구 선유로 70,11560-2021-00134,우리벤처공인중개사사무소,37.5201626485833,126.890145748505
당산동2가,서울특별시 영등포구 영등포로 106,11560-2021-00213,메종리브르공인중개사사무소,37.5208860332921,126.892859141484
